"tree","group","type","tree_length","crown_age","crown_age2","richness","gammma","balance","HmeanDR","meanDR","minDR","maxDR","mean_log_DR","sdDR","sd_log_DR","medianDR","DRskew","DRkurtosis","birth1","death1"
636,"Global","all",12793.1665652451,93.5248187165827,-93524.8187165827,6636,33.9362247710032,0.00488502176111325,0.518714421965538,1.03047510428102,0.0116198072816029,10.9555466250608,-0.249548269392155,0.821107458515363,0.798665557169093,0.831153983475891,2.81055504477433,19.0865961866572,0.983679117282056,0.813821894356409
637,"Global","all",12888.8021229495,164.761012489774,-164761.012489774,6636,31.1843681368225,0.00430469511609146,0.514865534957987,1.01318848539803,0.00827219582084828,9.9244156833132,-0.277767248415533,0.846275916286758,0.799765044831093,0.79731259650434,2.74185226922916,16.156604476968,0.934942820469764,0.743193841881911
638,"Global","all",13051.1655376555,133.489734015534,-133489.734015534,6636,34.5114633461397,0.00432168870873459,0.508460334891449,1.01694133169124,0.01098334228798,11.4457973383082,-0.269741830079341,0.812196096461377,0.807163478076272,0.81291215310633,2.57910433855185,17.4222850118603,0.976825369144631,0.814274432752374
639,"Global","all",12658.9324387675,107.564702091988,-107564.702091988,6636,30.5838733802464,0.00377085094506412,0.52421482080728,1.01016245410902,0.0170854875482039,8.3084626307672,-0.266200261194843,0.806672686882917,0.787315028447213,0.816403305777094,2.66491835859784,15.6821623850881,0.941641794426818,0.740595912812216
64,"Global","all",12765.9038095403,115.132622091199,-115132.622091199,6636,33.3249759214689,0.00465833450523996,0.519822184077617,1.029463591949,0.0107252421567265,11.9192903230889,-0.257546419400094,0.861891599340414,0.798342920975223,0.814785186595458,3.13542741512759,22.0450478183535,0.97979227225701,0.806591179614013
640,"Global","all",13212.4045003193,143.165601612601,-143165.601612601,6636,33.1402755444286,0.0037897529090736,0.50225528592011,0.985360032654428,0.0149788092345985,8.66334127937555,-0.290971770719357,0.760841817782394,0.796190388390783,0.802225336216159,2.28770080886264,12.6033360788366,0.942780396683816,0.774901060214039
641,"Global","all",13060.1915522599,108.55007317417,-108550.07317417,6636,32.4403334962652,0.00472621800098554,0.508108933429218,1.00375504149397,0.0162308740794227,8.77592597067527,-0.279900753265992,0.800206988169653,0.800777561865415,0.79041062395163,2.43347037414315,13.5475516183256,0.943494206268682,0.765014350849752
642,"Global","all",12934.7225756045,143.060194454243,-143060.194454243,6636,32.0505043041913,0.00441347228397293,0.51303767523517,0.987783050862287,0.00910170591772725,8.4320262216258,-0.277378232554503,0.736062937838901,0.781509123647522,0.812914712374275,2.10876581620079,11.3919374381449,0.945086508836749,0.762828394222095
643,"Global","all",12683.7680449614,134.066615770575,-134066.615770575,6636,32.4857315452109,0.00415261609315942,0.523188375605476,1.02637740638809,0.0145459583370111,9.96942721650302,-0.261278660757486,0.842654217890583,0.801137847563706,0.815148108669375,2.82376448859949,18.0858656930406,0.970146093533316,0.779834505764316
644,"Global","all",13061.9730488998,101.793274695926,-101793.274695926,6636,33.558405675232,0.00445759201246621,0.508039633457896,1.01823608858494,0.0140092503361377,7.5605096788707,-0.274480535675733,0.833739763078354,0.81037212739614,0.799344826092586,2.46945149511331,13.0430045240086,0.958655501526361,0.787701383262296
645,"Global","all",12719.5185442157,119.158799198902,-119158.799198902,6636,32.5769399557837,0.00402357383886394,0.521717860383778,1.02479123321048,0.0126941144943127,8.33726036481271,-0.259459360175268,0.836259220308221,0.797485821177621,0.819441519905715,2.68319200449379,14.957095952105,0.97008512461957,0.787937127076702
646,"Global","all",12718.9934091187,156.034648434595,-156034.648434595,6636,34.0652232887953,0.00438389252779463,0.521739400795851,1.03137038637782,0.0101736925690818,8.53922236908342,-0.246898551213311,0.7991176617238,0.797130212705201,0.833139344658399,2.18433733392191,11.1519598256753,0.99517810944113,0.82573255808272
647,"Global","all",13013.0780781039,249.065498352592,-249065.498352592,6636,34.006968007155,0.00467437391219992,0.509948527179429,1.00794498513688,0.0139176142718295,7.72908374711263,-0.272603659958571,0.793373886951351,0.799331621666578,0.815047075998446,2.32298421717231,11.813032257431,0.973069260601315,0.810423793778592
648,"Global","all",12704.6506769725,192.089832292855,-192089.832292855,6636,33.8670887855314,0.00426548262825448,0.522328410967486,1.04968741485528,0.0172312446754252,10.216637776394,-0.241376257449613,0.849560942081314,0.812548883344499,0.845769461037148,2.60586617158545,15.5752014859111,0.991063087944956,0.816645530532563
649,"Global","all",12603.9204385974,110.845105269312,-110845.105269312,6636,30.8756558408443,0.00383905250270409,0.52650284745359,1.01481619504881,0.0100418775881655,8.4842115690628,-0.257024295234773,0.792348524172145,0.783748766113924,0.823985208689819,2.4425635440907,13.6637349486947,0.950954241961693,0.754097290200437
65,"Global","all",13093.2537274178,131.853231819361,-131853.231819361,6636,31.3435157242171,0.00431769021634797,0.506825892032014,0.98563319523144,0.0137582176228855,8.11479948633164,-0.292656018036548,0.782268183345122,0.790032951634848,0.789472285551884,2.42805044194885,13.196434304773,0.923540464563509,0.736646351271521
650,"Global","all",12506.1515188513,104.751862940584,-104751.862940584,6636,32.0104157766,0.00413289625570722,0.530618871040953,1.04337483400184,0.0114141493282407,6.42840065418226,-0.239674783967615,0.821935672982633,0.798758493475026,0.834089611551544,2.18101882446159,10.2242133547601,0.977305453184896,0.788308751312718
651,"Global","all",13372.6616418325,210.712661541343,-210712.661541343,6636,35.7373175199053,0.00387522068383762,0.496236289957504,1.02611607016129,0.00999415873060001,9.05380710699933,-0.273033449340121,0.845640431194537,0.820974451442989,0.80206777826878,2.40017987232053,12.5755379293633,0.973076966365774,0.82670441720098
652,"Global","all",12747.8664096311,103.527340112935,-103527.340112935,6636,32.3332128007285,0.00389144184045152,0.520557698579777,1.0175035077567,0.0200034906369074,11.2808609215209,-0.264285935165538,0.82628160527051,0.79564007151063,0.818469904245037,2.90100684634038,19.9856460113065,0.963056438786266,0.779213789105675
653,"Global","all",12937.7286974061,130.163923702688,-130163.923702688,6636,34.3066066454389,0.00390807193378678,0.512918469323788,1.03508101188962,0.0166680666118703,22.5370654674994,-0.259820468358353,0.899022881007373,0.815345685232449,0.822915651109468,6.065000140918,111.580773115462,0.97945985877298,0.808414019199571
654,"Global","all",13279.0542556919,193.942728117087,-193942.728117087,6636,35.7619153896537,0.00404306648924871,0.499734384107629,1.03349189264423,0.0120986964093524,9.56730358382652,-0.264111401110735,0.866722394219445,0.81665636857748,0.805367388172429,2.69490113416171,15.3715454321483,0.980700732721507,0.836816524603089
655,"Global","all",12889.4353448849,143.692016803389,-143692.016803389,6636,34.6094857027255,0.00423154088038169,0.514840241053188,1.03409650597785,0.0137531423759743,8.64534571095962,-0.252830548100779,0.831603239710265,0.806014012075342,0.819776754706467,2.3952878916395,12.1773779529156,0.988862268480433,0.822197995991662
656,"Global","all",13315.9709778849,103.080893717858,-103080.893717858,6636,34.0317039612176,0.00479469218310642,0.498348938355382,0.988869201697864,0.010599564542785,6.61277128453732,-0.288899430118715,0.763291936744037,0.796780011921764,0.801471579444213,2.01577962343233,9.04842581452383,0.952220518222442,0.793659660313821
657,"Global","all",12899.3741689529,129.297114840721,-129297.114840721,6636,33.1374759060607,0.00394982891677888,0.514443562383976,1.00719171864967,0.0113895518605569,8.09751630781674,-0.265263009194947,0.771225519765615,0.792522802435775,0.824334763406369,2.30494784657939,12.7653931942496,0.965388439087302,0.794291795542752
658,"Global","all",12833.6203203107,131.363787692729,-131363.787692729,6636,33.9809139313399,0.00447835691042855,0.517079345841157,1.01751036372406,0.0116119457366688,8.25667166399825,-0.259291780959809,0.792660529798879,0.79568464017297,0.818201389536744,2.37401479971442,13.2094406311578,0.984575418348769,0.81800338218192
659,"Global","all",12740.1965339401,143.07084456089,-143070.84456089,6636,33.5991140764232,0.00384191505975361,0.52087108564782,1.02250145340335,0.00971666173523511,7.56427363819228,-0.254224084308085,0.802349281707465,0.793691700803775,0.832444368230635,2.42727292509627,13.0355172840237,0.988624657899017,0.818891868634464
66,"Global","all",12639.3934790781,87.9619243466586,-87961.9243466586,6636,30.4019695279849,0.0039593253361971,0.525025192940189,1.01460546782854,0.0136658775032134,9.16737434718618,-0.267162078622664,0.82434220820637,0.791134536457871,0.803930772237581,2.64536625985367,15.0168728703611,0.937979321952414,0.729422848633539
660,"Global","all",12350.9271003919,91.683104819893,-91683.104819893,6636,33.0823279776798,0.00414648204233904,0.537287601656193,1.05807132919375,0.0144457651487875,9.12115143531237,-0.227271170380288,0.850422459769201,0.799935763793725,0.842976588504947,2.5568740580922,14.4151167132808,1.0041267041498,0.812664481269359
661,"Global","all",12741.1461316147,125.126113156655,-125126.113156655,6636,33.626262722069,0.00413680387326688,0.520832265123623,1.03290340250952,0.0140529580712686,8.63415035429443,-0.251991689993052,0.819222235779125,0.803780035321618,0.831585689707437,2.30530526619465,11.8438356622685,0.98212799319739,0.805345019127659
662,"Global","all",12453.215647602,122.09237224795,-122092.37224795,6636,31.9878478596961,0.00410595186951102,0.532874414752292,1.03591185163532,0.0104740530255638,9.83298345472646,-0.237265121085135,0.791254077591673,0.790273874644191,0.847724065695001,2.24168410780939,12.7451474912946,0.978800882687963,0.784828939895344
663,"Global","all",12936.206105904,122.794627451304,-122794.627451304,6636,34.3715363621887,0.00391329723633748,0.512978839829352,1.0294391397824,0.00998065104891607,9.73854005772404,-0.257112234797251,0.838962963423082,0.804371938368193,0.832590660743711,2.77240064416762,17.2009529874393,0.98380388664386,0.820943170921713
664,"Global","all",12766.2141361057,121.263691653219,-121263.691653219,6636,33.5437757531437,0.00401921184716944,0.519809548018774,1.02543225715618,0.00982390464864604,10.1525348777111,-0.253008402867075,0.808044337691487,0.794754315970507,0.828917008996495,2.49400270627625,14.9878030869544,0.981686707253492,0.808992516790817
665,"Global","all",13182.3629807547,140.655350726885,-140655.350726885,6636,35.280286896097,0.00443837198656234,0.50339988435215,1.0201474274511,0.0143886294442489,11.4966654328895,-0.265400275501648,0.840114432009485,0.805869887339395,0.818729441611796,3.2352168387534,25.2564283724719,0.980210520135489,0.830117137805257
666,"Global","all",13081.1694311562,126.811822635571,-126811.822635571,6636,35.754851640153,0.00430396811747571,0.507294094379257,1.03654846379601,0.0104891174060741,13.6319797187849,-0.261911871507364,0.894347832077881,0.814305414837552,0.812260741921845,3.469966300527,28.5783095726616,0.99550951644237,0.841408237817132
667,"Global","all",13449.0863979837,180.635356893489,-180635.356893489,6636,35.0593982781542,0.00408346034983628,0.49341641533323,0.990319044201744,0.0107886952600443,7.78833078812123,-0.294519919218754,0.786989619361228,0.80632803124485,0.790111637835683,2.37816017397524,12.649241148782,0.958428361595039,0.811538845085025
668,"Global","all",12716.520889788,138.083391829035,-138083.391829035,6636,35.0678798562658,0.00427970453867508,0.521840844482003,1.03062489438062,0.0100020533787992,7.77648796807534,-0.244781167511172,0.781035016735451,0.799006982179935,0.84411524348866,2.07810870735821,10.333110683619,1.01064091268163,0.848043857025212
669,"Global","all",12661.1346458036,144.933410202989,-144933.410202989,6636,33.1646423609665,0.00436040138502324,0.524123641809575,1.03630889007205,0.0152668048459958,6.96776929658548,-0.246722132180038,0.813579493211541,0.801696449583274,0.818870616317211,2.20029188820202,10.7566864517432,0.983757985505629,0.805224698698152
