"","tip.labels","group"
"1186","kowi1239","Global"
"1187","java1254","Global"
"1188","osin1237","Global"
"1189","teng1272","Global"
"1190","newc1244","Global"
"1191","abai1240","Global"
"1192","tomb1244","Global"
"1193","lana1236","Global"
"1194","tamp1254","Global"
"1195","uppe1427","Global"
"1196","seru1246","Global"
"1197","brun1245","Global"
"1198","saba1267","Global"
"1199","lotu1250","Global"
"1200","cent2100","Global"
"1201","coas1294","Global"
"1202","temp1235","Global"
"1203","kota1278","Global"
"1204","mino1243","Global"
"1205","tamb1254","Global"
"1206","sugu1243","Global"
"1207","dump1242","Global"
"1208","labu1249","Global"
"1209","rung1259","Global"
"1210","kuij1237","Global"
"1211","kima1244","Global"
"1212","klia1235","Global"
"1213","tobi1239","Global"
"1214","kota1279","Global"
"1215","abai1241","Global"
"1216","kala1391","Global"
"1217","selu1243","Global"
"1218","semb1240","Global"
"1219","okol1241","Global"
"1220","book1241","Global"
"1221","keni1249","Global"
"1222","palu1253","Global"
"1223","buru1304","Global"
"1224","nort3262","Global"
"1225","sout3241","Global"
"1226","taga1273","Global"
"1227","timu1262","Global"
"1228","gana1277","Global"
"1229","papa1268","Global"
"1230","tata1257","Global"
"1231","bolo1268","Global"
"1232","bong1289","Global"
"1233","idaa1241","Global"
"1234","aohe1237","Global"
"1235","hovo1239","Global"
"1236","kere1285","Global"
"1237","buka1261","Global"
"1238","ukit1237","Global"
"1239","buki1248","Global"
"1240","puna1266","Global"
"1241","puna1275","Global"
"1242","saja1241","Global"
"1243","puna1267","Global"
"1244","puna1268","Global"
"1245","sian1255","Global"
"1246","puna1278","Global"
"1247","kaja1250","Global"
"1248","laha1253","Global"
"1249","seka1248","Global"
"1250","cent2101","Global"
"1251","daro1239","Global"
"1252","kano1244","Global"
"1253","sibu1258","Global"
"1254","baha1257","Global"
"1255","mend1267","Global"
"1256","bara1370","Global"
"1257","kaya1325","Global"
"1258","busa1255","Global"
"1259","kaya1324","Global"
"1260","reja1241","Global"
"1261","muri1259","Global"
"1262","moda1244","Global"
"1263","sega1243","Global"
"1264","bela1260","Global"
"1265","tuto1241","Global"
"1266","kipu1237","Global"
"1267","naro1251","Global"
"1268","cent2098","Global"
"1269","east2486","Global"
"1270","west2564","Global"
"1271","kela1258","Global"
"1272","trin1273","Global"
"1273","leng1260","Global"
"1274","saba1265","Global"
"1275","lund1271","Global"
"1276","bint1246","Global"
"1277","east2485","Global"
"1278","sebo1238","Global"
"1279","west2563","Global"
"1280","long1406","Global"
"1281","waha1238","Global"
"1282","main1275","Global"
"1283","umal1238","Global"
"1284","umal1239","Global"
"1285","moke1242","Global"
"1286","mokl1243","Global"
"1287","ampa1239","Global"
"1288","tunj1244","Global"
"1289","baku1263","Global"
"1290","ngaj1237","Global"
"1291","dusu1269","Global"
"1292","anta1255","Global"
"1293","nort2890","Global"
"1294","tsim1257","Global"
"1295","bara1369","Global"
"1296","plat1254","Global"
"1297","sout2920","Global"
"1298","bush1250","Global"
"1299","tesa1236","Global"
"1300","maha1309","Global"
"1301","tand1256","Global"
"1302","tano1246","Global"
"1303","masi1268","Global"
"1304","saka1291","Global"
"1305","dusu1267","Global"
"1306","maan1238","Global"
"1307","paku1239","Global"
"1308","lawa1257","Global"
"1309","tawo1243","Global"
"1310","bala1311","Global"
"1311","cent2092","Global"
"1312","sout2918","Global"
"1313","indo1317","Global"
"1314","mapu1244","Global"
"1315","west2560","Global"
"1316","pang1291","Global"
"1317","yaka1277","Global"
"1318","inab1237","Global"
"1319","dusu1271","Global"
"1320","kohi1250","Global"
"1321","otda1235","Global"
"1322","sian1254","Global"
"1323","basa1286","Global"
"1324","achi1257","Global"
"1325","biha1246","Global"
"1326","rade1240","Global"
"1327","jara1266","Global"
"1328","cacg1235","Global"
"1329","chru1239","Global"
"1330","sout3010","Global"
"1331","nort2994","Global"
"1332","tsat1238","Global"
"1333","east2563","Global"
"1334","west2650","Global"
"1335","haro1237","Global"
"1336","bali1278","Global"
"1337","sasa1249","Global"
"1338","sumb1241","Global"
"1339","bang1365","Global"
"1340","lonc1237","Global"
"1341","indo1316","Global"
"1342","musi1241","Global"
"1343","duan1242","Global"
"1344","kubu1239","Global"
"1345","jamb1236","Global"
"1346","stan1306","Global"
"1347","jaku1244","Global"
"1348","temu1239","Global"
"1349","keda1251","Global"
"1350","urak1238","Global"
"1351","mala1479","Global"
"1352","patt1249","Global"
"1353","oran1259","Global"
"1354","oran1258","Global"
"1355","cent2053","Global"
"1356","coll1240","Global"
"1357","kaur1269","Global"
"1358","haji1235","Global"
"1359","keri1250","Global"
"1360","lubu1241","Global"
"1361","nege1240","Global"
"1362","mina1268","Global"
"1363","peka1242","Global"
"1364","banj1239","Global"
"1365","buki1247","Global"
"1366","bera1262","Global"
"1367","brun1242","Global"
"1368","kota1275","Global"
"1369","teng1267","Global"
"1370","ment1251","Global"
"1371","iban1264","Global"
"1372","sebu1243","Global"
"1373","mual1241","Global"
"1374","sebe1242","Global"
"1375","remu1237","Global"
"1376","kend1254","Global"
"1377","keni1248","Global"
"1378","mala1480","Global"
"1379","badu1237","Global"
"1380","sund1252","Global"
"1381","kang1289","Global"
"1382","nucl1460","Global"
"1383","bata1288","Global"
"1384","bata1289","Global"
"1385","bata1290","Global"
"1386","bata1291","Global"
"1387","bata1292","Global"
"1388","bata1293","Global"
"1389","bata1294","Global"
"1390","gayo1244","Global"
"1391","ment1249","Global"
"1392","nias1242","Global"
"1393","siku1242","Global"
"1394","sime1241","Global"
"1395","baub1235","Global"
"1396","trin1271","Global"
"1397","biat1246","Global"
"1398","buka1257","Global"
"1399","reja1240","Global"
"1400","jang1257","Global"
"1401","sema1269","Global"
"1402","kemb1249","Global"
"1403","sang1339","Global"
"1404","ribu1241","Global"
"1405","beka1241","Global"
"1406","rara1235","Global"
"1407","sara1329","Global"
"1408","beny1237","Global"
"1409","engg1245","Global"
"1410","kome1238","Global"
"1411","lamp1242","Global"
"1412","lamp1243","Global"
"1413","nasa1239","Global"
"1414","andi1257","Global"
"1415","batu1260","Global"
"1416","salu1253","Global"
"1417","bobo1255","Global"
"1418","bala1315","Global"
"1419","bang1368","Global"
"1420","baho1237","Global"
"1421","bung1269","Global"
"1422","koro1311","Global"
"1423","kuli1254","Global"
"1424","talo1252","Global"
"1425","mori1268","Global"
"1426","wawo1239","Global"
"1427","moro1287","Global"
"1428","kode1237","Global"
"1429","waru1266","Global"
"1430","tola1247","Global"
"1431","raha1237","Global"
"1432","mori1269","Global"
"1433","pado1242","Global"
"1434","toma1248","Global"
"1435","bone1254","Global"
"1436","tuka1248","Global"
"1437","tuka1249","Global"
"1438","buso1238","Global"
"1439","kaim1241","Global"
"1440","kiok1239","Global"
"1441","panc1247","Global"
"1442","liab1237","Global"
"1443","muna1247","Global"
"1444","ciac1237","Global"
"1445","kumb1274","Global"
"1446","lasa1237","Global"
"1447","bala1314","Global"
"1448","damp1237","Global"
"1449","taji1246","Global"
"1450","pend1242","Global"
"1451","taje1237","Global"
"1452","dond1249","Global"
"1453","tomi1243","Global"
"1454","lauj1238","Global"
"1455","boan1243","Global"
"1456","toto1304","Global"
"1457","bada1261","Global"
"1458","beso1237","Global"
"1459","napu1241","Global"
"1460","ramp1243","Global"
"1461","umaa1242","Global"
"1462","saru1242","Global"
"1463","bara1371","Global"
"1464","unde1235","Global"
"1465","daak1235","Global"
"1466","sedo1237","Global"
"1467","lind1248","Global"
"1468","moma1242","Global"
"1469","ledo1238","Global"
"1470","topo1243","Global"
"1471","pamo1252","Global"
"1472","tomb1245","Global"
"1473","kala1394","Global"
"1474","laiy1246","Global"
"1475","kama1364","Global"
"1476","woli1241","Global"
"1477","wotu1240","Global"
"1478","aral1243","Global"
"1479","bamb1270","Global"
"1480","ulum1237","Global"
"1481","dakk1238","Global"
"1482","pann1239","Global"
"1483","mand1442","Global"
"1484","duri1242","Global"
"1485","mali1283","Global"
"1486","enre1239","Global"
"1487","maiw1250","Global"
"1488","kalu1247","Global"
"1489","mama1276","Global"
"1490","tora1261","Global"
"1491","taee1237","Global"
"1492","talo1251","Global"
"1493","mamu1255","Global"
"1494","bugi1244","Global"
"1495","camp1262","Global"
"1496","emba1238","Global"
"1497","tama1335","Global"
"1498","lemo1243","Global"
"1499","bent1237","Global"
"1500","maka1311","Global"
"1501","coas1295","Global"
"1502","high1275","Global"
"1503","sela1260","Global"
"1504","budo1241","Global"
"1505","pana1303","Global"
"1506","seko1242","Global"
"1507","seko1243","Global"
"1508","aben1249","Global"
"1509","boto1242","Global"
"1510","amba1267","Global"
"1511","maga1263","Global"
"1512","magi1241","Global"
"1513","bata1297","Global"
"1514","boli1256","Global"
"1515","tina1248","Global"
"1516","pamp1243","Global"
"1517","remo1247","Global"
"1518","adas1235","Global"
"1519","fair1238","Global"
"1520","pamp1244","Global"
"1521","pudt1235","Global"
"1522","iban1267","Global"
"1523","mala1534","Global"
"1524","cent2084","Global"
"1525","itaw1240","Global"
"1526","yoga1237","Global"
"1527","gada1258","Global"
"1528","gadd1244","Global"
"1529","isna1241","Global"
"1530","agta1234","Global"
"1531","para1306","Global"
"1532","casi1235","Global"
"1533","dupa1235","Global"
"1534","arta1239","Global"
"1535","ilok1237","Global"
"1536","ahin1234","Global"
"1537","kele1259","Global"
"1538","iwak1237","Global"
"1539","kara1487","Global"
"1540","ibal1244","Global"
"1541","pang1290","Global"
"1542","ilon1239","Global"
"1543","amga1235","Global"
"1544","bata1298","Global"
"1545","mayo1262","Global"
"1546","tuwa1243","Global"
"1547","bala1310","Global"
"1548","cent2292","Global"
"1549","fina1242","Global"
"1550","kank1243","Global"
"1551","maen1235","Global"
"1552","nort2877","Global"
"1553","bana1288","Global"
"1554","maba1279","Global"
"1555","limo1248","Global"
"1556","butb1235","Global"
"1557","lowe1412","Global"
"1558","madu1248","Global"
"1559","sout2908","Global"
"1560","lubu1243","Global"
"1561","masa1307","Global"
"1562","moya1235","Global"
"1563","bino1237","Global"
"1564","inla1260","Global"
"1565","isin1239","Global"
"1566","nort2875","Global"
"1567","sout2905","Global"
"1568","ibat1238","Global"
"1569","ivat1242","Global"
"1570","yami1254","Global"
"1571","gian1241","Global"
"1572","koro1310","Global"
"1573","sara1326","Global"
"1574","tbol1240","Global"
"1575","tiru1241","Global"
"1576","agus1235","Global"
"1577","raja1254","Global"
"1578","diba1242","Global"
"1579","atam1240","Global"
"1580","mati1250","Global"
"1581","ilia1236","Global"
"1582","west2555","Global"
"1583","obom1235","Global"
"1584","cota1241","Global"
"1585","sara1327","Global"
"1586","taga1272","Global"
"1587","binu1244","Global"
"1588","higa1237","Global"
"1589","cina1236","Global"
"1590","kaga1256","Global"
"1591","cent2089","Global"
"1592","east2694","Global"
"1593","nort2885","Global"
"1594","lapu1236","Global"
"1595","koli1253","Global"
"1596","west2557","Global"
"1597","umir1236","Global"
"1598","iran1262","Global"
"1599","mara1404","Global"
"1600","magu1243","Global"
"1601","akla1241","Global"
"1602","mala1491","Global"
"1603","calu1238","Global"
"1604","rata1245","Global"
"1605","cuyo1237","Global"
"1606","inon1237","Global"
"1607","kina1250","Global"
"1608","sulo1237","Global"
"1609","bant1288","Global"
"1610","cebu1242","Global"
"1611","ataa1240","Global"
"1612","butu1244","Global"
"1613","taus1251","Global"
"1614","suri1273","Global"
"1615","tand1258","Global"
"1616","karo1299","Global"
"1617","maga1264","Global"
"1618","bant1293","Global"
"1619","masb1237","Global"
"1620","masb1238","Global"
"1621","capi1239","Global"
"1622","hili1240","Global"
"1623","poro1253","Global"
"1624","bayb1234","Global"
"1625","kina1252","Global"
"1626","wara1300","Global"
"1627","wara1299","Global"
"1628","romb1245","Global"
"1629","dava1245","Global"
"1630","kaga1255","Global"
